FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
25/11/2017,MAGDALENA,SAN ZENÓN,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47703000,1
25/11/2017,SANTANDER,BARRANCABERMEJA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
25/11/2017,NARIÑO,IPIALES,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52356000,1
25/11/2017,NARIÑO,IPIALES,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52356000,1
25/11/2017,NARIÑO,MOSQUERA,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,52473000,1
25/11/2017,NORTE DE SANTANDER,DURANIA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54239000,2
25/11/2017,NORTE DE SANTANDER,SILOS,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54743000,2
25/11/2017,PUTUMAYO,VALLE DEL GUAMUEZ,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,86865000,1
25/11/2017,RISARALDA,SANTA ROSA DE CABAL,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66682000,1
25/11/2017,TOLIMA,GUAMO,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,73319000,1
25/11/2017,VALLE,GINEBRA,Sábado,PISTOLA,SIN PERMISO,URBANA,CALLEJÓN,76306000,1
26/11/2017,BOLÍVAR,ARJONA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,13052000,1
26/11/2017,BOLÍVAR,EL CARMEN DE BOLÍVAR,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13244000,1
26/11/2017,CAQUETÁ,FLORENCIA (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,18001000,1
26/11/2017,CASANARE,SAN LUIS DE PALENQUE,Domingo,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",85325000,1
26/11/2017,CAUCA,SANTANDER DE QUILICHAO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
26/11/2017,CUNDINAMARCA,PULÍ,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25580000,1
26/11/2017,GUAJIRA,FONSECA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44279000,1
26/11/2017,HUILA,GARZÓN,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,41298000,1
26/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
26/11/2017,ATLÁNTICO,SOLEDAD,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
26/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
26/11/2017,SANTANDER,FLORIDABLANCA,Domingo,REVOLVER,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,68276000,1
26/11/2017,SANTANDER,GIRÓN,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68307000,1
26/11/2017,SANTANDER,GIRÓN,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68307000,1
26/11/2017,VALLE,CALI (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
26/11/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,76001000,1
26/11/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
26/11/2017,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
26/11/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
26/11/2017,BOLÍVAR,CARTAGENA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
26/11/2017,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
26/11/2017,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
26/11/2017,ANTIOQUIA,LA ESTRELLA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5380000,1
26/11/2017,NARIÑO,PASTO (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
26/11/2017,RISARALDA,PEREIRA (CT),Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,66001000,1
26/11/2017,RISARALDA,PEREIRA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
26/11/2017,MAGDALENA,SANTA MARTA (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,47001000,1
26/11/2017,META,VILLAVICENCIO (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,50001000,1
26/11/2017,BOYACÁ,PUERTO BOYACÁ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,15572000,3
26/11/2017,SANTANDER,BARRANCABERMEJA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,68081000,1
26/11/2017,NORTE DE SANTANDER,HERRÁN,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54347000,1
26/11/2017,NORTE DE SANTANDER,OCAÑA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54498000,1
26/11/2017,NORTE DE SANTANDER,SANTIAGO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54680000,1
26/11/2017,QUINDÍO,ARMENIA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,63001000,1
26/11/2017,QUINDÍO,MONTENEGRO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,63470000,1
26/11/2017,RISARALDA,BALBOA,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,66075000,1
26/11/2017,SANTANDER,GUAPOTÁ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68322000,1
26/11/2017,SUCRE,SINCELEJO (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
26/11/2017,VALLE,PALMIRA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
26/11/2017,VALLE,PALMIRA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
26/11/2017,VALLE,SEVILLA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76736000,1
26/11/2017,VALLE,TULUÁ,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,76834000,1
27/11/2017,ANTIOQUIA,EL SANTUARIO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5697000,1
27/11/2017,BOLÍVAR,SAN JACINTO,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13654000,1
27/11/2017,CALDAS,ANSERMA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17042000,1
27/11/2017,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Lunes,PISTOLA,SIN PERMISO,RURAL,CARRETERA,18753000,1
27/11/2017,CAUCA,SANTANDER DE QUILICHAO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
27/11/2017,CESAR,VALLEDUPAR (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
27/11/2017,CUNDINAMARCA,LA PALMA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25394000,2
27/11/2017,CUNDINAMARCA,LA VEGA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,SECTOR COMERCIO,25402000,1
27/11/2017,CUNDINAMARCA,MEDINA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25438000,1
27/11/2017,CUNDINAMARCA,NIMAIMA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,SECTOR COMERCIO,25489000,1
27/11/2017,CUNDINAMARCA,QUEBRADANEGRA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25592000,1
27/11/2017,HUILA,PITALITO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,41551000,1
27/11/2017,HUILA,PITALITO,Lunes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,41551000,1
27/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
27/11/2017,ATLÁNTICO,GALAPA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8296000,1
27/11/2017,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
27/11/2017,ATLÁNTICO,SOLEDAD,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
27/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
27/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
27/11/2017,SANTANDER,BUCARAMANGA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,68001000,1
27/11/2017,SANTANDER,BUCARAMANGA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,68001000,1
27/11/2017,VALLE,CALI (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
27/11/2017,VALLE,CALI (CT),Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76001000,1
27/11/2017,VALLE,JAMUNDÍ,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76364000,1
27/11/2017,BOLÍVAR,CARTAGENA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
27/11/2017,BOLÍVAR,TURBACO,Lunes,FUSIL / RIFLE,SIN PERMISO,URBANA,VIAS PUBLICAS,13836000,1
27/11/2017,BOLÍVAR,TURBACO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13836000,1
27/11/2017,NORTE DE SANTANDER,EL ZULIA,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,54261000,1
27/11/2017,NORTE DE SANTANDER,EL ZULIA,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,54261000,1
27/11/2017,TOLIMA,IBAGUÉ (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
27/11/2017,ANTIOQUIA,BARBOSA,Lunes,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,5079000,4
27/11/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
27/11/2017,CÓRDOBA,CERETÉ,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,23162000,1
27/11/2017,RISARALDA,DOSQUEBRADAS,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,66170000,1
27/11/2017,RISARALDA,PEREIRA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
27/11/2017,RISARALDA,PEREIRA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
27/11/2017,RISARALDA,PEREIRA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
27/11/2017,RISARALDA,PEREIRA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
27/11/2017,RISARALDA,PEREIRA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
27/11/2017,META,CUBARRAL,Lunes,PISTOLA,SIN PERMISO,RURAL,TRAMO DE VIA,50223000,1
27/11/2017,NARIÑO,IPIALES,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,52356000,1
27/11/2017,NARIÑO,LEIVA,Lunes,FUSIL / RIFLE,SIN PERMISO,RURAL,VIAS PUBLICAS,52405000,2
27/11/2017,NORTE DE SANTANDER,TIBÚ,Lunes,REVOLVER,SIN PERMISO,URBANA,BILLARES,54810000,1
27/11/2017,SUCRE,SAN ONOFRE,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,70713000,1
27/11/2017,VALLE,EL CERRITO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76248000,1
27/11/2017,VALLE,OBANDO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76497000,1
27/11/2017,VALLE,OBANDO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76497000,1
27/11/2017,VALLE,PALMIRA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
27/11/2017,VALLE,PRADERA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76563000,1
28/11/2017,ATLÁNTICO,REPELÓN,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,8606000,1
28/11/2017,CALDAS,LA DORADA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17380000,1
28/11/2017,CÓRDOBA,PUEBLO NUEVO,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,23570000,1
28/11/2017,CUNDINAMARCA,CHIPAQUE,Martes,PISTOLA,SIN PERMISO,RURAL,TRAMO DE VIA,25178000,2
28/11/2017,GUAJIRA,RIOHACHA (CT),Martes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,44001000,1
28/11/2017,HUILA,TIMANÁ,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,41807000,1
28/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
28/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
28/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
28/11/2017,SANTANDER,FLORIDABLANCA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68276000,1
28/11/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
28/11/2017,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,76001000,1
28/11/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,76001000,2
28/11/2017,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
28/11/2017,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
28/11/2017,VALLE,CALI (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
28/11/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,APARTAMENTO EN CONJUNTO CERRADO,76001000,1
28/11/2017,VALLE,JAMUNDÍ,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76364000,1
28/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
28/11/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,5001000,1
28/11/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,5001000,1
28/11/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
28/11/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
28/11/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
28/11/2017,ANTIOQUIA,SABANETA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5631000,1
28/11/2017,NARIÑO,CHACHAGÜÍ,Martes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,52240000,1
28/11/2017,NARIÑO,PASTO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52001000,1
28/11/2017,BOLÍVAR,SAN PABLO,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,13670000,1
28/11/2017,SANTANDER,CIMITARRA,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,68190000,1
28/11/2017,SANTANDER,PINCHOTE,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68549000,1
28/11/2017,SUCRE,EL ROBLE,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,70233000,1
28/11/2017,TOLIMA,CARMEN DE APICALÁ,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,73148000,1
28/11/2017,VALLE,BUENAVENTURA,Martes,REVOLVER,SIN PERMISO,URBANA,BODEGAS Y SIMILARES,76109000,1
28/11/2017,VALLE,FLORIDA,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76275000,1
28/11/2017,VALLE,PALMIRA,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
28/11/2017,VALLE,PALMIRA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
28/11/2017,VALLE,PALMIRA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
29/11/2017,BOLÍVAR,MAGANGUÉ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
29/11/2017,BOYACÁ,CHIQUINQUIRÁ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15176000,1
29/11/2017,CALDAS,CHINCHINÁ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17174000,1
29/11/2017,CALDAS,SALAMINA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17653000,1
29/11/2017,CESAR,VALLEDUPAR (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
29/11/2017,CESAR,VALLEDUPAR (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
29/11/2017,CHOCÓ,QUIBDÓ (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
29/11/2017,CUNDINAMARCA,SOACHA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
29/11/2017,GUAJIRA,RIOHACHA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,44001000,1
29/11/2017,HUILA,PITALITO,Miércoles,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,41551000,1
29/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
29/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
29/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
29/11/2017,ATLÁNTICO,SOLEDAD,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,11001000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
29/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
29/11/2017,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
29/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
29/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
29/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
29/11/2017,TOLIMA,IBAGUÉ (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
29/11/2017,ANTIOQUIA,COPACABANA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,5212000,1
29/11/2017,NARIÑO,PASTO (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
29/11/2017,MAGDALENA,SANTA MARTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47001000,1
29/11/2017,BOYACÁ,TUNJA (CT),Miércoles,REVOLVER,SIN PERMISO,RURAL,CASAS DE HABITACION,15001000,2
29/11/2017,BOYACÁ,PUERTO BOYACÁ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,15572000,1
29/11/2017,NORTE DE SANTANDER,SARDINATA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54720000,1
29/11/2017,SANTANDER,BOLÍVAR,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,68101000,1
29/11/2017,SANTANDER,CIMITARRA,Miércoles,PISTOLA,SIN PERMISO,RURAL,TRAMO DE VIA,68190000,2
29/11/2017,TOLIMA,ANZOÁTEGUI,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,73043000,1
29/11/2017,TOLIMA,MURILLO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,73461000,2
29/11/2017,VALLE,DAGUA,Miércoles,REVOLVER,SIN PERMISO,RURAL,CARRETERA,76233000,1
30/11/2017,ANTIOQUIA,GUATAPÉ,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5321000,1
30/11/2017,ATLÁNTICO,TUBARÁ,Jueves,PISTOLA,CON PERMISO,RURAL,CARRETERA,8832000,1
30/11/2017,BOLÍVAR,MAGANGUÉ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
30/11/2017,BOLÍVAR,PINILLOS,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,13549000,1
30/11/2017,CAUCA,CAJIBÍO,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,19130000,1
30/11/2017,CAUCA,CAJIBÍO,Jueves,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,19130000,1
30/11/2017,CAUCA,CAJIBÍO,Jueves,SUBAMETRALLADORA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,19130000,1
30/11/2017,CAUCA,ROSAS,Jueves,FUSIL / RIFLE,SIN PERMISO,RURAL,CARRETERA,19622000,6
30/11/2017,CESAR,AGUSTÍN CODAZZI,Jueves,ESCOPETA,SIN PERMISO,RURAL,TROCHA,20013000,1
30/11/2017,CESAR,BOSCONIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,TROCHA,20060000,3
30/11/2017,CESAR,PELAYA,Jueves,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,20550000,3
30/11/2017,CHOCÓ,QUIBDÓ (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
30/11/2017,TOLIMA,FLANDES,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73275000,1
30/11/2017,GUAJIRA,ALBANIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,44035000,1
30/11/2017,GUAJIRA,MAICAO,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
30/11/2017,GUAJIRA,URIBIA,Jueves,REVOLVER,SIN PERMISO,URBANA,FRENTE A DISCOTECAS,44847000,1
30/11/2017,HUILA,PITALITO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,41551000,1
30/11/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
30/11/2017,ATLÁNTICO,SOLEDAD,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,2
30/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
30/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
30/11/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
30/11/2017,VALLE,CALI (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
30/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
30/11/2017,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
